season,league,forecast_date,team,group_1,group_1_outcome,group_2,group_2_outcome,group_3,group_3_outcome,group_4,group_4_outcome,make_final,make_final_outcome,make_quarters,make_quarters_outcome,make_round_of_16,make_round_of_16_outcome,make_semis,make_semis_outcome,make_third_outcome,win_league,win_league_outcome,win_third_outcome
2022,FIFA World Cup,2022-11-29,Iran,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FIFA World Cup,2022-11-29,Germany,0.0,0.0,0.672,0.0,0.13372,1.0,0.19428,0.0,0.12673,0.0,0.42242,0.0,0.672,0.0,0.24083,0.0,0.0,0.05774,0.0,0.0
2022,FIFA World Cup,2022-11-29,Belgium,0.1961,0.0,0.13205,0.0,0.60532,1.0,0.06653,0.0,0.02349,0.0,0.13145,0.0,0.32815,0.0,0.0522,0.0,0.0,0.0093,0.0,0.0
2022,FIFA World Cup,2022-11-29,Spain,0.84753,0.0,0.14395,1.0,0.00852,0.0,0.0,0.0,0.23592,0.0,0.72392,0.0,0.99148,1.0,0.35584,0.0,0.0,0.13827,0.0,0.0
2022,FIFA World Cup,2022-11-29,Netherlands,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12772,0.0,0.65581,1.0,1.0,1.0,0.365,0.0,0.0,0.05984,0.0,0.0
2022,FIFA World Cup,2022-11-29,Denmark,0.0,0.0,0.51171,0.0,0.35706,0.0,0.13123,1.0,0.0335,0.0,0.24101,0.0,0.51171,0.0,0.11601,0.0,0.0,0.01375,0.0,0.0
2022,FIFA World Cup,2022-11-29,Poland,0.35943,0.0,0.39353,1.0,0.24704,0.0,0.0,0.0,0.02082,0.0,0.24527,0.0,0.75296,1.0,0.08665,0.0,0.0,0.00622,0.0,0.0
2022,FIFA World Cup,2022-11-29,Morocco,0.25944,1.0,0.65279,0.0,0.08777,0.0,0.0,0.0,0.03561,0.0,0.27801,1.0,0.91223,1.0,0.08605,1.0,1.0,0.01304,0.0,0.0
2022,FIFA World Cup,2022-11-29,Croatia,0.54446,0.0,0.21516,1.0,0.24038,0.0,0.0,0.0,0.06328,0.0,0.3163,1.0,0.75962,1.0,0.13715,1.0,1.0,0.02483,0.0,1.0
2022,FIFA World Cup,2022-11-29,Switzerland,0.00447,0.0,0.67282,1.0,0.31157,0.0,0.01114,0.0,0.03891,0.0,0.24437,0.0,0.67729,1.0,0.10049,0.0,0.0,0.01307,0.0,0.0
2022,FIFA World Cup,2022-11-29,England,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18208,0.0,0.68184,1.0,1.0,1.0,0.33936,0.0,0.0,0.08261,0.0,0.0
2022,FIFA World Cup,2022-11-29,Portugal,0.98917,1.0,0.01083,0.0,0.0,0.0,0.0,0.0,0.17806,0.0,0.64864,1.0,1.0,1.0,0.35221,0.0,0.0,0.07927,0.0,0.0
2022,FIFA World Cup,2022-11-29,Mexico,0.0,0.0,0.16497,0.0,0.29877,1.0,0.53626,0.0,0.00726,0.0,0.04623,0.0,0.16497,0.0,0.01855,0.0,0.0,0.00242,0.0,0.0
2022,FIFA World Cup,2022-11-29,Tunisia,0.0,0.0,0.04064,0.0,0.14794,1.0,0.81142,0.0,0.00134,0.0,0.01523,0.0,0.04064,0.0,0.00583,0.0,0.0,0.00041,0.0,0.0
2022,FIFA World Cup,2022-11-29,Uruguay,0.0,0.0,0.49057,0.0,0.25912,1.0,0.25031,0.0,0.02685,0.0,0.12151,0.0,0.49057,0.0,0.05176,0.0,0.0,0.01204,0.0,0.0
2022,FIFA World Cup,2022-11-29,Serbia,0.0,0.0,0.30461,0.0,0.37041,0.0,0.32498,1.0,0.01433,0.0,0.10157,0.0,0.30461,0.0,0.03929,0.0,0.0,0.00453,0.0,0.0
2022,FIFA World Cup,2022-11-29,Senegal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04107,0.0,0.31816,0.0,1.0,1.0,0.10821,0.0,0.0,0.01301,0.0,0.0
2022,FIFA World Cup,2022-11-29,Japan,0.13936,1.0,0.05865,0.0,0.80185,0.0,0.00014,0.0,0.01243,0.0,0.09719,0.0,0.19801,1.0,0.02867,0.0,0.0,0.00454,0.0,0.0
2022,FIFA World Cup,2022-11-29,South Korea,0.0,0.0,0.08967,1.0,0.25404,0.0,0.65629,0.0,0.00256,0.0,0.01561,0.0,0.08967,1.0,0.0055,0.0,0.0,0.00102,0.0,0.0
2022,FIFA World Cup,2022-11-28,Canada,0.0,0.0,0.0,0.0,0.06808,0.0,0.93192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FIFA World Cup,2022-11-28,Brazil,0.99515,1.0,0.00485,0.0,0.0,0.0,0.0,0.0,0.39419,0.0,0.82256,1.0,1.0,1.0,0.53731,0.0,0.0,0.26002,0.0,0.0
2022,FIFA World Cup,2022-11-28,Qatar,0.0,0.0,0.0,0.0,0.00266,0.0,0.99734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FIFA World Cup,2022-11-28,USA,0.05495,0.0,0.32177,1.0,0.51549,0.0,0.10779,0.0,0.01639,0.0,0.14541,0.0,0.37672,1.0,0.06135,0.0,0.0,0.00562,0.0,0.0
2022,FIFA World Cup,2022-11-28,Costa Rica,0.01311,0.0,0.12624,0.0,0.05486,0.0,0.80579,1.0,0.00108,0.0,0.03029,0.0,0.13935,0.0,0.00548,0.0,0.0,0.0002,0.0,0.0
2022,FIFA World Cup,2022-11-28,France,0.99992,1.0,8.0e-05,0.0,0.0,0.0,0.0,0.0,0.27224,1.0,0.75998,1.0,1.0,1.0,0.47603,1.0,0.0,0.13269,0.0,0.0
2022,FIFA World Cup,2022-11-28,Wales,0.00035,0.0,0.04501,0.0,0.11677,0.0,0.83787,1.0,0.00128,0.0,0.01479,0.0,0.04536,0.0,0.0059,0.0,0.0,0.0004,0.0,0.0
2022,FIFA World Cup,2022-11-28,Argentina,0.5729,1.0,0.20115,0.0,0.22498,0.0,0.00097,0.0,0.12681,1.0,0.49381,1.0,0.77405,1.0,0.29805,1.0,0.0,0.06528,1.0,0.0
2022,FIFA World Cup,2022-11-28,Cameroon,0.0,0.0,0.01713,0.0,0.31981,1.0,0.66306,0.0,0.00038,0.0,0.00451,0.0,0.01713,0.0,0.00145,0.0,0.0,0.00015,0.0,0.0
2022,FIFA World Cup,2022-11-28,Ecuador,0.17704,0.0,0.5322,0.0,0.29076,1.0,0.0,0.0,0.04497,0.0,0.3161,0.0,0.70924,0.0,0.12525,0.0,0.0,0.01607,0.0,0.0
2022,FIFA World Cup,2022-11-28,Ghana,0.01166,0.0,0.41099,0.0,0.48334,0.0,0.09401,1.0,0.00281,0.0,0.04063,0.0,0.42265,0.0,0.0092,0.0,0.0,0.00065,0.0,0.0
2022,FIFA World Cup,2022-11-28,Saudi Arabia,0.06628,0.0,0.24048,0.0,0.2313,0.0,0.46194,1.0,0.00412,0.0,0.06571,0.0,0.30676,0.0,0.02028,0.0,0.0,0.0011,0.0,0.0
2022,FIFA World Cup,2022-11-28,Australia,8.0e-05,0.0,0.44607,1.0,0.4949,0.0,0.05895,0.0,0.00626,0.0,0.13214,0.0,0.44615,1.0,0.0406,0.0,0.0,0.00177,0.0,0.0
2022,FIFA World Cup,2022-11-28,Iran,0.12374,0.0,0.45502,0.0,0.3669,1.0,0.05434,0.0,0.01877,0.0,0.20294,0.0,0.57876,0.0,0.07616,0.0,0.0,0.00602,0.0,0.0
2022,FIFA World Cup,2022-11-28,Germany,0.0,0.0,0.67345,0.0,0.1324,1.0,0.19415,0.0,0.12928,0.0,0.42428,0.0,0.67345,0.0,0.24106,0.0,0.0,0.05919,0.0,0.0
2022,FIFA World Cup,2022-11-28,Belgium,0.1958,0.0,0.1319,0.0,0.60422,1.0,0.06808,0.0,0.02323,0.0,0.12889,0.0,0.3277,0.0,0.05167,0.0,0.0,0.00953,0.0,0.0
2022,FIFA World Cup,2022-11-28,Spain,0.84893,0.0,0.14284,1.0,0.00823,0.0,0.0,0.0,0.23196,0.0,0.72213,0.0,0.99177,1.0,0.35169,0.0,0.0,0.13658,0.0,0.0
2022,FIFA World Cup,2022-11-28,Netherlands,0.75673,1.0,0.23478,0.0,0.00849,0.0,0.0,0.0,0.12204,0.0,0.59733,1.0,0.99151,1.0,0.32199,0.0,0.0,0.05723,0.0,0.0
2022,FIFA World Cup,2022-11-28,Denmark,0.0,0.0,0.51286,0.0,0.35534,0.0,0.1318,1.0,0.03423,0.0,0.2412,0.0,0.51286,0.0,0.11817,0.0,0.0,0.01409,0.0,0.0
2022,FIFA World Cup,2022-11-28,Poland,0.36082,0.0,0.39437,1.0,0.24481,0.0,0.0,0.0,0.02053,0.0,0.24598,0.0,0.75519,1.0,0.08961,0.0,0.0,0.00643,0.0,0.0
2022,FIFA World Cup,2022-11-28,Morocco,0.25817,1.0,0.65551,0.0,0.08632,0.0,0.0,0.0,0.03619,0.0,0.2796,1.0,0.91368,1.0,0.08569,1.0,1.0,0.01278,0.0,0.0
2022,FIFA World Cup,2022-11-28,Croatia,0.54603,0.0,0.21259,1.0,0.24138,0.0,0.0,0.0,0.06419,0.0,0.31783,1.0,0.75862,1.0,0.13829,1.0,1.0,0.0254,0.0,1.0
2022,FIFA World Cup,2022-11-28,Switzerland,0.00485,0.0,0.67384,1.0,0.30992,0.0,0.01139,0.0,0.03875,0.0,0.24187,0.0,0.67869,1.0,0.09924,0.0,0.0,0.01281,0.0,0.0
2022,FIFA World Cup,2022-11-28,England,0.82096,1.0,0.1782,0.0,0.00084,0.0,0.0,0.0,0.14332,0.0,0.5983,1.0,0.99916,1.0,0.29438,0.0,0.0,0.06282,0.0,0.0
2022,FIFA World Cup,2022-11-28,Portugal,0.98834,1.0,0.01166,0.0,0.0,0.0,0.0,0.0,0.18387,0.0,0.65092,1.0,1.0,1.0,0.35302,0.0,0.0,0.08195,0.0,0.0
2022,FIFA World Cup,2022-11-28,Mexico,0.0,0.0,0.164,0.0,0.29891,1.0,0.53709,0.0,0.00693,0.0,0.04521,0.0,0.164,0.0,0.01911,0.0,0.0,0.00223,0.0,0.0
2022,FIFA World Cup,2022-11-28,Tunisia,0.0,0.0,0.04099,0.0,0.14976,1.0,0.80925,0.0,0.00158,0.0,0.01597,0.0,0.04099,0.0,0.00665,0.0,0.0,0.0005,0.0,0.0
2022,FIFA World Cup,2022-11-28,Uruguay,0.0,0.0,0.48823,0.0,0.25995,1.0,0.25182,0.0,0.02802,0.0,0.12173,0.0,0.48823,0.0,0.05184,0.0,0.0,0.01254,0.0,0.0
2022,FIFA World Cup,2022-11-28,Serbia,0.0,0.0,0.30418,0.0,0.37027,0.0,0.32555,1.0,0.01503,0.0,0.10171,0.0,0.30418,0.0,0.03952,0.0,0.0,0.00462,0.0,0.0
2022,FIFA World Cup,2022-11-28,Senegal,0.06623,0.0,0.23302,1.0,0.69809,0.0,0.00266,0.0,0.0165,0.0,0.12513,0.0,0.29925,1.0,0.04647,0.0,0.0,0.00545,0.0,0.0
2022,FIFA World Cup,2022-11-28,Japan,0.13796,1.0,0.05747,0.0,0.80451,0.0,6.0e-05,0.0,0.01258,0.0,0.09698,0.0,0.19543,1.0,0.02898,0.0,0.0,0.00487,0.0,0.0
2022,FIFA World Cup,2022-11-28,South Korea,0.0,0.0,0.08912,1.0,0.25671,0.0,0.65417,0.0,0.00247,0.0,0.01607,0.0,0.08912,1.0,0.00556,0.0,0.0,0.00101,0.0,0.0
2022,FIFA World Cup,2022-11-27,Canada,0.0,0.0,0.0,0.0,0.0672,0.0,0.9328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FIFA World Cup,2022-11-27,Brazil,0.85131,1.0,0.13142,0.0,0.01624,0.0,0.00103,0.0,0.36783,0.0,0.75986,1.0,0.98273,1.0,0.50392,0.0,0.0,0.24451,0.0,0.0
2022,FIFA World Cup,2022-11-27,Qatar,0.0,0.0,0.0,0.0,0.00273,0.0,0.99727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FIFA World Cup,2022-11-27,USA,0.0538,0.0,0.32343,1.0,0.51598,0.0,0.10679,0.0,0.01734,0.0,0.1486,0.0,0.37723,1.0,0.06363,0.0,0.0,0.00599,0.0,0.0
2022,FIFA World Cup,2022-11-27,Costa Rica,0.01304,0.0,0.12613,0.0,0.05485,0.0,0.80598,1.0,0.00101,0.0,0.03058,0.0,0.13917,0.0,0.00588,0.0,0.0,0.00015,0.0,0.0
2022,FIFA World Cup,2022-11-27,France,0.99992,1.0,8.0e-05,0.0,0.0,0.0,0.0,0.0,0.26753,1.0,0.75504,1.0,1.0,1.0,0.46969,1.0,0.0,0.13443,0.0,0.0
2022,FIFA World Cup,2022-11-27,Wales,0.00033,0.0,0.04527,0.0,0.11418,0.0,0.84022,1.0,0.00135,0.0,0.01474,0.0,0.0456,0.0,0.00583,0.0,0.0,0.00036,0.0,0.0
2022,FIFA World Cup,2022-11-27,Argentina,0.57521,1.0,0.20229,0.0,0.22155,0.0,0.00095,0.0,0.13167,1.0,0.49798,1.0,0.7775,1.0,0.3014,1.0,0.0,0.06726,1.0,0.0
2022,FIFA World Cup,2022-11-27,Cameroon,0.00474,0.0,0.04598,0.0,0.28776,1.0,0.66152,0.0,0.00151,0.0,0.01509,0.0,0.05072,0.0,0.0048,0.0,0.0,0.00044,0.0,0.0
2022,FIFA World Cup,2022-11-27,Ecuador,0.17587,0.0,0.53696,0.0,0.28717,1.0,0.0,0.0,0.04613,0.0,0.31133,0.0,0.71283,0.0,0.12658,0.0,0.0,0.01711,0.0,0.0
2022,FIFA World Cup,2022-11-27,Ghana,0.01495,0.0,0.15194,0.0,0.22399,0.0,0.60912,1.0,0.00194,0.0,0.02422,0.0,0.16689,0.0,0.00603,0.0,0.0,0.00049,0.0,0.0
2022,FIFA World Cup,2022-11-27,Saudi Arabia,0.06702,0.0,0.23636,0.0,0.23227,0.0,0.46435,1.0,0.0041,0.0,0.06557,0.0,0.30338,0.0,0.02015,0.0,0.0,0.00091,0.0,0.0
2022,FIFA World Cup,2022-11-27,Australia,8.0e-05,0.0,0.44639,1.0,0.49434,0.0,0.05919,0.0,0.00721,0.0,0.13256,0.0,0.44647,1.0,0.04197,0.0,0.0,0.00186,0.0,0.0
2022,FIFA World Cup,2022-11-27,Iran,0.12252,0.0,0.45539,0.0,0.3691,1.0,0.05299,0.0,0.01905,0.0,0.20235,0.0,0.57791,0.0,0.0753,0.0,0.0,0.00614,0.0,0.0
2022,FIFA World Cup,2022-11-27,Germany,0.0,0.0,0.67254,0.0,0.13355,1.0,0.19391,0.0,0.12697,0.0,0.4216,0.0,0.67254,0.0,0.23627,0.0,0.0,0.05891,0.0,0.0
2022,FIFA World Cup,2022-11-27,Belgium,0.19843,0.0,0.13251,0.0,0.60186,1.0,0.0672,0.0,0.02414,0.0,0.13209,0.0,0.33094,0.0,0.05364,0.0,0.0,0.00951,0.0,0.0
2022,FIFA World Cup,2022-11-27,Spain,0.84708,0.0,0.14454,1.0,0.00838,0.0,0.0,0.0,0.24215,0.0,0.72436,0.0,0.99162,1.0,0.36667,0.0,0.0,0.14091,0.0,0.0
2022,FIFA World Cup,2022-11-27,Netherlands,0.75959,1.0,0.23212,0.0,0.00829,0.0,0.0,0.0,0.12472,0.0,0.60031,1.0,0.99171,1.0,0.32357,0.0,0.0,0.05669,0.0,0.0
2022,FIFA World Cup,2022-11-27,Denmark,0.0,0.0,0.51261,0.0,0.35371,0.0,0.13368,1.0,0.0352,0.0,0.24057,0.0,0.51261,0.0,0.11564,0.0,0.0,0.01412,0.0,0.0
2022,FIFA World Cup,2022-11-27,Poland,0.35777,0.0,0.39156,1.0,0.25067,0.0,0.0,0.0,0.02106,0.0,0.24569,0.0,0.74933,1.0,0.08811,0.0,0.0,0.00627,0.0,0.0
2022,FIFA World Cup,2022-11-27,Morocco,0.25742,1.0,0.65436,0.0,0.08822,0.0,0.0,0.0,0.037,0.0,0.2793,1.0,0.91178,1.0,0.08923,1.0,1.0,0.01394,0.0,0.0
2022,FIFA World Cup,2022-11-27,Croatia,0.54415,0.0,0.21313,1.0,0.24272,0.0,0.0,0.0,0.06344,0.0,0.31623,1.0,0.75728,1.0,0.1389,1.0,1.0,0.02469,0.0,1.0
2022,FIFA World Cup,2022-11-27,Switzerland,0.13232,0.0,0.54131,1.0,0.29871,0.0,0.02766,0.0,0.04713,0.0,0.27327,0.0,0.67363,1.0,0.11077,0.0,0.0,0.01721,0.0,0.0
2022,FIFA World Cup,2022-11-27,England,0.82335,1.0,0.17591,0.0,0.00074,0.0,0.0,0.0,0.14533,0.0,0.60221,1.0,0.99926,1.0,0.29709,0.0,0.0,0.06525,0.0,0.0
2022,FIFA World Cup,2022-11-27,Portugal,0.67022,1.0,0.20703,0.0,0.11161,0.0,0.01114,0.0,0.14738,0.0,0.49756,1.0,0.87725,1.0,0.27231,0.0,0.0,0.06834,0.0,0.0
2022,FIFA World Cup,2022-11-27,Mexico,0.0,0.0,0.16979,0.0,0.29551,1.0,0.5347,0.0,0.00728,0.0,0.04718,0.0,0.16979,0.0,0.0195,0.0,0.0,0.00247,0.0,0.0
2022,FIFA World Cup,2022-11-27,Tunisia,0.0,0.0,0.04092,0.0,0.15195,1.0,0.80713,0.0,0.00164,0.0,0.01541,0.0,0.04092,0.0,0.00601,0.0,0.0,0.00052,0.0,0.0
2022,FIFA World Cup,2022-11-27,Uruguay,0.20262,0.0,0.36988,0.0,0.29221,1.0,0.13529,0.0,0.04934,0.0,0.21749,0.0,0.5725,0.0,0.10065,0.0,0.0,0.02102,0.0,0.0
2022,FIFA World Cup,2022-11-27,Serbia,0.01163,0.0,0.28129,0.0,0.39729,0.0,0.30979,1.0,0.01739,0.0,0.10935,0.0,0.29292,0.0,0.04481,0.0,0.0,0.00567,0.0,0.0
2022,FIFA World Cup,2022-11-27,Senegal,0.06454,0.0,0.23092,1.0,0.70181,0.0,0.00273,0.0,0.01538,0.0,0.12046,0.0,0.29546,1.0,0.04553,0.0,0.0,0.00522,0.0,0.0
2022,FIFA World Cup,2022-11-27,Japan,0.13988,1.0,0.05679,0.0,0.80322,0.0,0.00011,0.0,0.01352,0.0,0.09584,0.0,0.19667,1.0,0.02964,0.0,0.0,0.00511,0.0,0.0
2022,FIFA World Cup,2022-11-27,South Korea,0.11221,0.0,0.27115,1.0,0.37219,0.0,0.24445,0.0,0.01426,0.0,0.10316,0.0,0.38336,1.0,0.03648,0.0,0.0,0.0045,0.0,0.0
2022,FIFA World Cup,2022-11-26,Canada,0.05809,0.0,0.20003,0.0,0.25291,0.0,0.48897,1.0,0.01289,0.0,0.08532,0.0,0.25812,0.0,0.02872,0.0,0.0,0.00479,0.0,0.0
2022,FIFA World Cup,2022-11-26,Brazil,0.8514,1.0,0.13092,0.0,0.01671,0.0,0.00097,0.0,0.36684,0.0,0.76166,1.0,0.98232,1.0,0.50399,0.0,0.0,0.24407,0.0,0.0
2022,FIFA World Cup,2022-11-26,Qatar,0.0,0.0,0.0,0.0,0.00279,0.0,0.99721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FIFA World Cup,2022-11-26,USA,0.05474,0.0,0.32158,1.0,0.51539,0.0,0.10829,0.0,0.01806,0.0,0.14724,0.0,0.37632,1.0,0.06243,0.0,0.0,0.00667,0.0,0.0
2022,FIFA World Cup,2022-11-26,Costa Rica,0.00117,0.0,0.02269,0.0,0.06524,0.0,0.9109,1.0,0.00015,0.0,0.00589,0.0,0.02386,0.0,0.00104,0.0,0.0,4.0e-05,0.0,0.0
2022,FIFA World Cup,2022-11-26,France,0.99994,1.0,6.0e-05,0.0,0.0,0.0,0.0,0.0,0.27572,1.0,0.75558,1.0,1.0,1.0,0.47059,1.0,0.0,0.13596,0.0,0.0
2022,FIFA World Cup,2022-11-26,Wales,0.00025,0.0,0.04606,0.0,0.11588,0.0,0.83781,1.0,0.00127,0.0,0.01417,0.0,0.04631,0.0,0.00544,0.0,0.0,0.00038,0.0,0.0
2022,FIFA World Cup,2022-11-26,Argentina,0.57324,1.0,0.20187,0.0,0.2239,0.0,0.00099,0.0,0.12968,1.0,0.49339,1.0,0.77511,1.0,0.2979,1.0,0.0,0.06724,1.0,0.0
2022,FIFA World Cup,2022-11-26,Cameroon,0.00464,0.0,0.04664,0.0,0.28935,1.0,0.65937,0.0,0.00188,0.0,0.01573,0.0,0.05128,0.0,0.00562,0.0,0.0,0.00057,0.0,0.0
2022,FIFA World Cup,2022-11-26,Ecuador,0.17512,0.0,0.53647,0.0,0.28841,1.0,0.0,0.0,0.04716,0.0,0.31251,0.0,0.71159,0.0,0.12626,0.0,0.0,0.0168,0.0,0.0
2022,FIFA World Cup,2022-11-26,Ghana,0.01494,0.0,0.15423,0.0,0.22209,0.0,0.60874,1.0,0.00204,0.0,0.02445,0.0,0.16917,0.0,0.00657,0.0,0.0,0.00062,0.0,0.0
2022,FIFA World Cup,2022-11-26,Saudi Arabia,0.06641,0.0,0.2403,0.0,0.23246,0.0,0.46083,1.0,0.00485,0.0,0.06761,0.0,0.30671,0.0,0.02043,0.0,0.0,0.00114,0.0,0.0
2022,FIFA World Cup,2022-11-26,Australia,6.0e-05,0.0,0.44757,1.0,0.49407,0.0,0.0583,0.0,0.00676,0.0,0.13425,0.0,0.44763,1.0,0.04155,0.0,0.0,0.00189,0.0,0.0
2022,FIFA World Cup,2022-11-26,Iran,0.12294,0.0,0.45534,0.0,0.36782,1.0,0.0539,0.0,0.01892,0.0,0.20222,0.0,0.57828,0.0,0.07549,0.0,0.0,0.00617,0.0,0.0
2022,FIFA World Cup,2022-11-26,Germany,0.0361,0.0,0.29192,0.0,0.59069,1.0,0.08129,0.0,0.06599,0.0,0.21309,0.0,0.32802,0.0,0.11923,0.0,0.0,0.03219,0.0,0.0
2022,FIFA World Cup,2022-11-26,Belgium,0.53753,0.0,0.24188,0.0,0.17274,1.0,0.04785,0.0,0.06095,0.0,0.33957,0.0,0.77941,0.0,0.14031,0.0,0.0,0.02284,0.0,0.0
2022,FIFA World Cup,2022-11-26,Spain,0.74394,0.0,0.15662,1.0,0.09875,0.0,0.00069,0.0,0.23425,0.0,0.66243,0.0,0.90056,1.0,0.34888,0.0,0.0,0.14206,0.0,0.0
2022,FIFA World Cup,2022-11-26,Netherlands,0.75859,1.0,0.23268,0.0,0.00873,0.0,0.0,0.0,0.1253,0.0,0.59968,1.0,0.99127,1.0,0.32414,0.0,0.0,0.05904,0.0,0.0
2022,FIFA World Cup,2022-11-26,Denmark,0.0,0.0,0.51097,0.0,0.35522,0.0,0.13381,1.0,0.03615,0.0,0.24297,0.0,0.51097,0.0,0.11799,0.0,0.0,0.01523,0.0,0.0
2022,FIFA World Cup,2022-11-26,Poland,0.36035,0.0,0.38953,1.0,0.25012,0.0,0.0,0.0,0.02188,0.0,0.24373,0.0,0.74988,1.0,0.08892,0.0,0.0,0.00639,0.0,0.0
2022,FIFA World Cup,2022-11-26,Morocco,0.17598,1.0,0.26811,0.0,0.30175,0.0,0.25416,0.0,0.02438,0.0,0.15793,1.0,0.44409,1.0,0.05661,1.0,1.0,0.00882,0.0,0.0
2022,FIFA World Cup,2022-11-26,Croatia,0.2284,0.0,0.28998,1.0,0.2726,0.0,0.20902,0.0,0.03975,0.0,0.21316,1.0,0.51838,1.0,0.08525,1.0,1.0,0.01565,0.0,1.0
2022,FIFA World Cup,2022-11-26,Switzerland,0.13278,0.0,0.54253,1.0,0.29745,0.0,0.02724,0.0,0.05002,0.0,0.27668,0.0,0.67531,1.0,0.11983,0.0,0.0,0.01782,0.0,0.0
2022,FIFA World Cup,2022-11-26,England,0.82207,1.0,0.17702,0.0,0.00091,0.0,0.0,0.0,0.14857,0.0,0.60052,1.0,0.99909,1.0,0.29649,0.0,0.0,0.06655,0.0,0.0
2022,FIFA World Cup,2022-11-26,Portugal,0.67034,1.0,0.20667,0.0,0.11128,0.0,0.01171,0.0,0.15478,0.0,0.49432,1.0,0.87701,1.0,0.28732,0.0,0.0,0.0728,0.0,0.0
2022,FIFA World Cup,2022-11-26,Mexico,0.0,0.0,0.1683,0.0,0.29352,1.0,0.53818,0.0,0.00763,0.0,0.04696,0.0,0.1683,0.0,0.01929,0.0,0.0,0.00232,0.0,0.0
2022,FIFA World Cup,2022-11-26,Tunisia,0.0,0.0,0.0414,0.0,0.15071,1.0,0.80789,0.0,0.00135,0.0,0.01551,0.0,0.0414,0.0,0.00617,0.0,0.0,0.00046,0.0,0.0
2022,FIFA World Cup,2022-11-26,Uruguay,0.20369,0.0,0.36855,0.0,0.29277,1.0,0.13499,0.0,0.05024,0.0,0.21597,0.0,0.57224,0.0,0.1025,0.0,0.0,0.02141,0.0,0.0
2022,FIFA World Cup,2022-11-26,Serbia,0.01118,0.0,0.27991,0.0,0.39649,0.0,0.31242,1.0,0.01844,0.0,0.10953,0.0,0.29109,0.0,0.04775,0.0,0.0,0.00602,0.0,0.0
2022,FIFA World Cup,2022-11-26,Senegal,0.06629,0.0,0.23085,1.0,0.70007,0.0,0.00279,0.0,0.01687,0.0,0.12366,0.0,0.29714,1.0,0.04691,0.0,0.0,0.00548,0.0,0.0
2022,FIFA World Cup,2022-11-26,Japan,0.21879,1.0,0.52877,0.0,0.24532,0.0,0.00712,0.0,0.04231,0.0,0.32261,0.0,0.74756,1.0,0.10831,0.0,0.0,0.01361,0.0,0.0
2022,FIFA World Cup,2022-11-26,South Korea,0.11103,0.0,0.27055,1.0,0.37386,0.0,0.24456,0.0,0.01492,0.0,0.10166,0.0,0.38158,1.0,0.03807,0.0,0.0,0.00497,0.0,0.0
2022,FIFA World Cup,2022-11-25,Canada,0.05666,0.0,0.19896,0.0,0.25338,0.0,0.491,1.0,0.0121,0.0,0.085,0.0,0.25562,0.0,0.02699,0.0,0.0,0.00428,0.0,0.0
2022,FIFA World Cup,2022-11-25,Brazil,0.85303,1.0,0.12952,0.0,0.01633,0.0,0.00112,0.0,0.37246,0.0,0.76205,1.0,0.98255,1.0,0.50382,0.0,0.0,0.25137,0.0,0.0
2022,FIFA World Cup,2022-11-25,Qatar,0.0,0.0,0.0,0.0,0.00289,0.0,0.99711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FIFA World Cup,2022-11-25,USA,0.05557,0.0,0.3195,1.0,0.5158,0.0,0.10913,0.0,0.01764,0.0,0.14863,0.0,0.37507,1.0,0.06601,0.0,0.0,0.00627,0.0,0.0
2022,FIFA World Cup,2022-11-25,Costa Rica,0.00111,0.0,0.02279,0.0,0.06505,0.0,0.91105,1.0,0.00034,0.0,0.00568,0.0,0.0239,0.0,0.0014,0.0,0.0,6.0e-05,0.0,0.0
2022,FIFA World Cup,2022-11-25,France,0.77142,1.0,0.1596,0.0,0.06355,0.0,0.00543,0.0,0.22642,1.0,0.66033,1.0,0.93102,1.0,0.40967,1.0,0.0,0.11276,0.0,0.0
2022,FIFA World Cup,2022-11-25,Wales,0.00049,0.0,0.0459,0.0,0.11728,0.0,0.83633,1.0,0.00115,0.0,0.01505,0.0,0.04639,0.0,0.00599,0.0,0.0,0.0004,0.0,0.0
2022,FIFA World Cup,2022-11-25,Argentina,0.23887,1.0,0.30571,0.0,0.22627,0.0,0.22915,0.0,0.09461,1.0,0.31318,1.0,0.54458,1.0,0.19124,1.0,0.0,0.04833,1.0,0.0
