season,forecast_date,team,make_finals,make_finals_outcome,make_playoffs,make_playoffs_outcome,make_semi_finals_outcome,seed_1,seed_1_outcome,seed_10,seed_10_outcome,seed_11,seed_11_outcome,seed_12,seed_12_outcome,seed_2,seed_2_outcome,seed_3,seed_3_outcome,seed_4,seed_4_outcome,seed_5,seed_5_outcome,seed_6,seed_6_outcome,seed_7,seed_7_outcome,seed_8,seed_8_outcome,seed_9,seed_9_outcome,win_finals,win_finals_outcome
2022,2022-06-30,Lynx,0.02135,0,0.2247,0,0,0,0,0.23305,0,0.30525,0,0.0852,0,5.0e-05,0,0.00015,0,0.0018,0,0.00885,0,0.0371,0,0.0707,0,0.10605,0,0.1518,1,0.0082,0
2022,2022-06-30,Aces,0.5228,1,0.99995,1,1,0.3902,1,0,0,5.0e-05,0,0,0,0.3332,0,0.17125,0,0.07285,0,0.02685,0,0.0047,0,0.0008,0,0.0001,0,0,0,0.27215,1
2022,2022-06-30,Dream,0.02285,0,0.59105,0,0,0,0,0.1327,1,0.09575,0,0.00435,0,0.0002,0,0.00165,0,0.01345,0,0.05295,0,0.1419,0,0.1888,0,0.1921,0,0.17615,0,0.00615,0
2022,2022-06-30,Sun,0.4048,1,0.9987,1,1,0.11835,0,0.00025,0,0,0,0,0,0.23275,0,0.3643,1,0.1765,0,0.0697,0,0.0256,0,0.00885,0,0.00265,0,0.00105,0,0.20435,0
2022,2022-06-30,Sparks,0.0295,0,0.50435,0,0,0.0001,0,0.16925,0,0.14,1,0.0173,0,0.00055,0,0.00675,0,0.02375,0,0.0597,0,0.11655,0,0.1396,0,0.15735,0,0.1691,0,0.0088,0
2022,2022-06-29,Mystics,0.13595,0,0.99065,1,0,0.0098,0,0.00185,0,0.00025,0,0,0,0.04695,0,0.1434,0,0.2842,0,0.29125,1,0.13565,0,0.05675,0,0.02265,0,0.00725,0,0.0516,0
2022,2022-06-29,Sky,0.58425,0,0.9999,1,1,0.4494,0,0,0,0,0,0,0,0.32625,1,0.1448,0,0.0552,0,0.0191,0,0.0043,0,0.00075,0,0.0001,0,0.0001,0,0.3464,0
2022,2022-06-29,Storm,0.1711,0,0.99,1,1,0.02375,0,0.00215,0,0.00025,0,0,0,0.0728,0,0.15195,0,0.3001,1,0.2672,0,0.1093,0,0.0471,0,0.0178,0,0.0076,0,0.06765,0
2022,2022-06-29,Mercury,0.0505,0,0.6814,1,0,0.0001,0,0.112,0,0.06225,0,0.0012,0,0.0005,0,0.00585,0,0.03225,0,0.0934,0,0.1809,0,0.18985,0,0.17855,1,0.14315,0,0.01645,0
2022,2022-06-29,Liberty,0.0358,0,0.54865,1,0,0.00015,0,0.15475,0,0.12375,0,0.00605,0,0.0011,0,0.00485,0,0.0193,0,0.059,0,0.13945,0,0.15995,1,0.16485,0,0.1668,0,0.011,0
2022,2022-06-29,Wings,0.03905,0,0.65805,1,0,0.0001,0,0.11405,0,0.06595,0,0.0058,0,0.00115,0,0.00615,0,0.0262,0,0.075,0,0.1696,1,0.1975,0,0.18235,0,0.15615,0,0.0117,0
2022,2022-06-29,Fever,0.00015,0,0.0022,0,0,0,0,0.02165,0,0.1025,0,0.8685,1,0,0,0,0,0,0,5.0e-05,0,5.0e-05,0,0.0004,0,0.0017,0,0.00515,0,5.0e-05,0
2022,2022-06-29,Lynx,0.02255,0,0.23,0,0,0,0,0.2201,0,0.3067,0,0.08535,0,0,0,0.00015,0,0.00195,0,0.00835,0,0.03625,0,0.07095,0,0.11235,0,0.15785,1,0.00725,0
2022,2022-06-29,Aces,0.5225,1,0.9999,1,1,0.3971,1,0,0,0,0,0,0,0.32445,0,0.1675,0,0.07775,0,0.0268,0,0.00495,0,0.00115,0,0.0002,0,0.0001,0,0.2786,1
2022,2022-06-29,Dream,0.0135,0,0.38875,0,0,0,0,0.2075,1,0.19905,0,0.0147,0,0.00025,0,0.0011,0,0.00585,0,0.0245,0,0.0782,0,0.1226,0,0.15625,0,0.19,0,0.00345,0
2022,2022-06-29,Sun,0.39345,1,0.9987,1,1,0.11955,0,0.00035,0,5.0e-05,0,0,0,0.22585,0,0.3673,1,0.1757,0,0.07515,0,0.02305,0,0.0096,0,0.0025,0,0.0009,0,0.19585,0
2022,2022-06-29,Sparks,0.0312,0,0.5118,0,0,5.0e-05,0,0.1656,0,0.13925,1,0.0184,0,0.0007,0,0.00695,0,0.0215,0,0.0602,0,0.1183,0,0.1434,0,0.1607,0,0.16495,0,0.01,0
2022,2022-06-28,Mystics,0.1278,0,0.9917,1,0,0.00615,0,0.00115,0,0.0004,0,0,0,0.0363,0,0.1465,0,0.3474,0,0.26605,1,0.1197,0,0.05085,0,0.01875,0,0.00675,0,0.04275,0
2022,2022-06-28,Sky,0.54295,0,0.99985,1,1,0.3109,0,0,0,0,0,0,0,0.36345,1,0.21385,0,0.0756,0,0.02445,0,0.0082,0,0.00245,0,0.00095,0,0.00015,0,0.2996,0
2022,2022-06-28,Storm,0.1317,0,0.97495,1,1,0.0133,0,0.00685,0,0.0021,0,0.00015,0,0.04135,0,0.1121,0,0.2711,1,0.2841,0,0.14515,0,0.07195,0,0.0359,0,0.01595,0,0.0521,0
2022,2022-06-28,Mercury,0.0439,0,0.64545,1,0,0,0,0.1205,0,0.0818,0,0.00615,0,0.00085,0,0.00675,0,0.0298,0,0.09795,0,0.16005,0,0.17665,0,0.1734,1,0.1461,0,0.0129,0
2022,2022-06-28,Liberty,0.03435,0,0.5574,1,0,0.0002,0,0.1511,0,0.1213,0,0.00835,0,0.00085,0,0.00545,0,0.02235,0,0.06435,0,0.1401,0,0.1579,1,0.1662,0,0.16185,0,0.01055,0
2022,2022-06-28,Wings,0.03915,0,0.6652,1,0,5.0e-05,0,0.1126,0,0.06545,0,0.00905,0,0.0013,0,0.0081,0,0.03375,0,0.0872,0,0.16885,1,0.19085,0,0.1751,0,0.1477,0,0.0124,0
2022,2022-06-28,Fever,0.0001,0,0.00525,0,0,0,0,0.03065,0,0.11875,0,0.83495,1,0,0,0,0,0,0,0,0,0.00045,0,0.0013,0,0.0035,0,0.0104,0,0,0
2022,2022-06-28,Lynx,0.02195,0,0.23945,0,0,0,0,0.2161,0,0.28685,0,0.09945,0,5.0e-05,0,0.00045,0,0.00295,0,0.0124,0,0.0387,0,0.0761,0,0.1088,0,0.15815,1,0.00845,0
2022,2022-06-28,Aces,0.58255,1,1,1,1,0.51375,1,0,0,0,0,0,0,0.293,0,0.12905,0,0.0452,0,0.0158,0,0.00255,0,0.00055,0,0.0001,0,0,0,0.3263,1
2022,2022-06-28,Dream,0.014,0,0.40115,0,0,0,0,0.19935,1,0.1903,0,0.0208,0,0,0,0.0008,0,0.00675,0,0.0334,0,0.0793,0,0.12385,0,0.15705,0,0.1884,0,0.00335,0
2022,2022-06-28,Sun,0.4331,1,0.9989,1,1,0.1556,0,0.00025,0,5.0e-05,0,0,0,0.26205,0,0.3698,1,0.1377,0,0.0488,0,0.01735,0,0.0057,0,0.0019,0,0.0008,0,0.2218,0
2022,2022-06-28,Sparks,0.02845,0,0.5207,0,0,5.0e-05,0,0.16145,0,0.133,1,0.0211,0,0.0008,0,0.00715,0,0.0274,0,0.0655,0,0.1196,0,0.14185,0,0.15835,0,0.16375,0,0.0098,0
2022,2022-06-27,Mystics,0.1121,0,0.9774,1,0,0.00465,0,0.00495,0,0.00065,0,0,0,0.0274,0,0.1205,0,0.30105,0,0.2561,1,0.1506,0,0.0806,0,0.0365,0,0.017,0,0.0378,0
2022,2022-06-27,Sky,0.54,0,0.9998,1,1,0.30665,0,0.0001,0,0,0,0,0,0.36245,1,0.2191,0,0.0728,0,0.02525,0,0.00965,0,0.00305,0,0.00085,0,0.0001,0,0.30415,0
2022,2022-06-27,Storm,0.1372,0,0.97505,1,1,0.0137,0,0.00645,0,0.0015,0,0.0002,0,0.04085,0,0.11475,0,0.282,1,0.25955,0,0.14175,0,0.08115,0,0.0413,0,0.0168,0,0.0516,0
2022,2022-06-27,Mercury,0.04325,0,0.64315,1,0,0,0,0.12035,0,0.06795,0,0.0067,0,0.0007,0,0.0075,0,0.03415,0,0.08775,0,0.149,0,0.1799,0,0.18415,1,0.16185,0,0.0131,0
2022,2022-06-27,Liberty,0.0316,0,0.52515,1,0,5.0e-05,0,0.1793,0,0.10595,0,0.00765,0,0.00075,0,0.0041,0,0.02235,0,0.06025,0,0.11305,0,0.15135,1,0.17325,0,0.18195,0,0.0109,0
2022,2022-06-27,Wings,0.057,0,0.7762,1,0,0.0003,0,0.0705,0,0.03125,0,0.00385,0,0.0043,0,0.02115,0,0.06755,0,0.1395,0,0.20155,1,0.18785,0,0.154,0,0.1182,0,0.0183,0
2022,2022-06-27,Fever,0.00025,0,0.00405,0,0,0,0,0.03305,0,0.185,0,0.76905,1,0,0,0,0,0,0,0.0001,0,0.00035,0,0.0008,0,0.0028,0,0.00885,0,0.0001,0
2022,2022-06-27,Lynx,0.01215,0,0.1356,0,0,0,0,0.19855,0,0.36865,0,0.18055,0,0,0,0.0001,0,0.00095,0,0.00605,0,0.01745,0,0.04005,0,0.071,0,0.11665,1,0.0036,0
2022,2022-06-27,Aces,0.5863,1,1,1,1,0.5191,1,0,0,0,0,0,0,0.29375,0,0.1264,0,0.04295,0,0.01375,0,0.0033,0,0.0007,0,5.0e-05,0,0,0,0.3301,1
2022,2022-06-27,Dream,0.0165,0,0.4602,0,0,0,0,0.19985,1,0.128,0,0.01215,0,0.00025,0,0.0021,0,0.01805,0,0.04425,0,0.0935,0,0.1315,0,0.17055,0,0.1998,0,0.00455,0
2022,2022-06-27,Sun,0.43385,1,0.9993,1,1,0.15545,0,0.0002,0,5.0e-05,0,0,0,0.2689,0,0.3778,1,0.1299,0,0.04325,0,0.01625,0,0.0058,0,0.00195,0,0.00045,0,0.21695,0
2022,2022-06-27,Sparks,0.0298,0,0.5041,0,0,0.0001,0,0.1867,0,0.111,1,0.01985,0,0.00065,0,0.0065,0,0.02825,0,0.0642,0,0.10355,0,0.13725,0,0.1636,0,0.17835,0,0.00885,0
2022,2022-06-26,Mystics,0.11595,0,0.9771,1,0,0.006,0,0.0041,0,0.0009,0,0,0,0.03465,0,0.1222,0,0.29105,0,0.25195,1,0.15255,0,0.0775,0,0.0412,0,0.0179,0,0.04125,0
2022,2022-06-26,Sky,0.54595,0,0.9998,1,1,0.3432,0,5.0e-05,0,0,0,0,0,0.3391,1,0.2052,0,0.0737,0,0.02575,0,0.00925,0,0.00305,0,0.00055,0,0.00015,0,0.3097,0
2022,2022-06-26,Storm,0.14225,0,0.9728,1,1,0.0157,0,0.00645,0,0.0016,0,0.0005,0,0.04635,0,0.1163,0,0.27055,1,0.2543,0,0.1462,0,0.08165,0,0.04175,0,0.01865,0,0.0531,0
2022,2022-06-26,Mercury,0.03845,0,0.58065,1,0,0,0,0.13835,0,0.09065,0,0.01645,0,0.00055,0,0.00545,0,0.02605,0,0.0735,0,0.1242,0,0.16845,0,0.18245,1,0.1739,0,0.00995,0
2022,2022-06-26,Liberty,0.0321,0,0.52415,1,0,0.0003,0,0.17745,0,0.1084,0,0.0093,0,0.00085,0,0.0061,0,0.0212,0,0.0596,0,0.11645,0,0.14905,1,0.1706,0,0.1807,0,0.0098,0
2022,2022-06-26,Wings,0.0605,0,0.7715,1,0,0.001,0,0.07325,0,0.03165,0,0.00475,0,0.00465,0,0.0213,0,0.06685,0,0.13505,0,0.19535,1,0.19145,0,0.15585,0,0.11885,0,0.02045,0
2022,2022-06-26,Fever,0.0004,0,0.00875,0,0,0,0,0.04505,0,0.2033,0,0.72985,1,0,0,0,0,0,0,0.00025,0,0.001,0,0.00145,0,0.00605,0,0.01305,0,0.0001,0
2022,2022-06-26,Lynx,0.0117,0,0.1372,0,0,0,0,0.1988,0,0.3456,0,0.20495,0,0,0,0.0003,0,0.0016,0,0.00575,0,0.01765,0,0.0406,0,0.0713,0,0.11345,1,0.00455,0
2022,2022-06-26,Aces,0.55155,1,0.9999,1,1,0.451,1,0,0,0,0,0,0,0.3041,0,0.1528,0,0.06175,0,0.02195,0,0.00585,0,0.00225,0,0.0002,0,0.0001,0,0.3062,1
2022,2022-06-26,Dream,0.01925,0,0.45665,0,0,5.0e-05,0,0.2029,1,0.12685,0,0.01635,0,0.00035,0,0.0029,0,0.0163,0,0.04725,0,0.09175,0,0.13085,0,0.1672,0,0.19725,0,0.0047,0
2022,2022-06-26,Sun,0.4438,1,0.99895,1,1,0.1826,0,0.0002,0,5.0e-05,0,0,0,0.26705,0,0.35405,1,0.1258,0,0.04495,0,0.0166,0,0.00605,0,0.00185,0,0.0008,0,0.22745,0
2022,2022-06-26,Sparks,0.0381,0,0.57255,0,0,0.00015,0,0.1534,0,0.091,1,0.01785,0,0.00235,0,0.0134,0,0.04515,0,0.0797,0,0.12315,0,0.14765,0,0.161,0,0.1652,0,0.01275,0
2022,2022-06-25,Mystics,0.12355,0,0.97415,1,0,0.0074,0,0.00635,0,0.00075,0,0.0001,0,0.0418,0,0.13525,0,0.27325,0,0.24125,1,0.14915,0,0.0836,0,0.04245,0,0.01865,0,0.04355,0
2022,2022-06-25,Sky,0.53945,0,0.99945,1,1,0.33905,0,5.0e-05,0,0,0,0,0,0.34795,1,0.1931,0,0.07735,0,0.0271,0,0.0099,0,0.00335,0,0.00165,0,0.0005,0,0.3092,0
2022,2022-06-25,Storm,0.1441,0,0.9689,1,1,0.0176,0,0.00725,0,0.00175,0,0.0003,0,0.05155,0,0.13595,0,0.25405,1,0.2407,0,0.14545,0,0.08065,0,0.04295,0,0.0218,0,0.0552,0
2022,2022-06-25,Mercury,0.0421,0,0.56965,1,0,0,0,0.1493,0,0.0924,0,0.01735,0,0.0006,0,0.0068,0,0.03015,0,0.07305,0,0.1219,0,0.1567,0,0.18045,1,0.1713,0,0.0132,0
2022,2022-06-25,Liberty,0.03415,0,0.506,1,0,0.00015,0,0.1823,0,0.1196,0,0.0109,0,0.00175,0,0.00645,0,0.02315,0,0.0573,0,0.10615,0,0.14435,1,0.1667,0,0.1812,0,0.01165,0
2022,2022-06-25,Wings,0.0628,0,0.75675,1,0,0.00065,0,0.0792,0,0.03705,0,0.0051,0,0.00525,0,0.02435,0,0.06545,0,0.1269,0,0.19005,1,0.19165,0,0.15245,0,0.1219,0,0.021,0
2022,2022-06-25,Fever,0.0004,0,0.0062,0,0,0,0,0.0441,0,0.18715,0,0.75045,1,0,0,0,0,0,0,0.00025,0,0.0005,0,0.0015,0,0.00395,0,0.0121,0,5.0e-05,0
2022,2022-06-25,Lynx,0.01345,0,0.1488,0,0,0,0,0.19635,0,0.3478,0,0.1856,0,0.0001,0,0.0004,0,0.0024,0,0.00655,0,0.02115,0,0.04375,0,0.07445,0,0.12145,1,0.00495,0
2022,2022-06-25,Aces,0.56805,1,0.99975,1,1,0.48605,1,5.0e-05,0,0,0,0,0,0.29735,0,0.13085,0,0.0551,0,0.02095,0,0.00735,0,0.0013,0,0.0008,0,0.0002,0,0.3162,1
2022,2022-06-25,Dream,0.0229,0,0.5245,0,0,0.0003,0,0.17155,1,0.11165,0,0.0125,0,0.00145,0,0.00895,0,0.02935,0,0.0632,0,0.10715,0,0.1412,0,0.1729,0,0.1798,0,0.0069,0
2022,2022-06-25,Sun,0.4118,1,0.99635,1,1,0.1486,0,0.0007,0,0.00015,0,0,0,0.24945,0,0.34335,1,0.1478,0,0.06115,0,0.02685,0,0.01275,0,0.0064,0,0.0028,0,0.20675,0
2022,2022-06-25,Sparks,0.03725,0,0.5495,0,0,0.0002,0,0.1628,0,0.1017,1,0.0177,0,0.00275,0,0.01455,0,0.04195,0,0.0816,0,0.1144,0,0.1392,0,0.15485,0,0.1683,0,0.01135,0
2022,2022-06-24,Mystics,0.0874,0,0.95365,1,0,0.00335,0,0.0106,0,0.0023,0,0.0002,0,0.01735,0,0.07095,0,0.18095,0,0.25915,1,0.21945,0,0.13245,0,0.07,0,0.03325,0,0.02825,0
2022,2022-06-24,Sky,0.5213,0,0.99965,1,1,0.25585,0,0,0,0,0,0,0,0.37905,1,0.21335,0,0.0969,0,0.03645,0,0.0141,0,0.00325,0,0.0007,0,0.00035,0,0.2824,0
2022,2022-06-24,Storm,0.19085,0,0.98965,1,1,0.0368,0,0.002,0,0.00015,0,0,0,0.0916,0,0.19705,0,0.3104,1,0.1874,0,0.10235,0,0.04495,0,0.0191,0,0.0082,0,0.0798,0
2022,2022-06-24,Mercury,0.02165,0,0.4272,1,0,0,0,0.18335,0,0.1547,0,0.0398,0,0.0002,0,0.00195,0,0.0119,0,0.03535,0,0.07285,0,0.12875,0,0.1762,1,0.19495,0,0.0063,0
2022,2022-06-24,Liberty,0.0315,0,0.5718,1,0,0.00015,0,0.154,0,0.08795,0,0.0097,0,0.00115,0,0.0043,0,0.0204,0,0.0674,0,0.11545,0,0.1809,1,0.18205,0,0.17655,0,0.01015,0
2022,2022-06-24,Wings,0.09295,0,0.8891,1,0,0.00125,0,0.032,0,0.0131,0,0.00185,0,0.0144,0,0.05115,0,0.11845,0,0.2112,0,0.22355,1,0.16345,0,0.10565,0,0.06395,0,0.03145,0
2022,2022-06-24,Fever,0.0004,0,0.00845,0,0,0,0,0.05745,0,0.1975,0,0.71795,1,0,0,0,0,0,0,0.00025,0,0.00035,0,0.0014,0,0.00645,0,0.01865,0,5.0e-05,0
2022,2022-06-24,Lynx,0.0149,0,0.16625,0,0,0,0,0.21405,0,0.3018,0,0.17495,0,5.0e-05,0,0.0004,0,0.002,0,0.00625,0,0.0228,0,0.0484,0,0.08635,0,0.14295,1,0.00465,0
2022,2022-06-24,Aces,0.6043,1,0.99995,1,1,0.5826,1,0,0,0,0,0,0,0.2539,0,0.10255,0,0.0411,0,0.0146,0,0.00385,0,0.0011,0,0.00025,0,5.0e-05,0,0.35235,1
2022,2022-06-24,Dream,0.0254,0,0.5772,0,0,0.0001,0,0.146,1,0.08605,0,0.00985,0,0.00105,0,0.0087,0,0.0272,0,0.06465,0,0.1149,0,0.16655,0,0.19405,0,0.1809,0,0.007,0
2022,2022-06-24,Sun,0.3866,1,0.9979,1,1,0.1198,0,0.0004,0,0.00015,0,0,0,0.24045,0,0.3437,1,0.17245,0,0.0712,0,0.0318,0,0.0129,0,0.0056,0,0.00155,0,0.19065,0
2022,2022-06-24,Sparks,0.02275,0,0.4192,0,0,0.0001,0,0.20015,0,0.1563,1,0.0457,0,0.0008,0,0.0059,0,0.01825,0,0.0461,0,0.07855,0,0.1159,0,0.1536,0,0.17865,0,0.00695,0
2022,2022-06-23,Mystics,0.0911,0,0.95475,1,0,0.00295,0,0.00945,0,0.00215,0,0.00015,0,0.016,0,0.07045,0,0.17445,0,0.25655,1,0.22055,0,0.1389,0,0.0749,0,0.0335,0,0.0324,0
2022,2022-06-23,Sky,0.5246,0,0.9997,1,1,0.2583,0,5.0e-05,0,0,0,0,0,0.38415,1,0.21055,0,0.0926,0,0.0358,0,0.01325,0,0.004,0,0.00105,0,0.00025,0,0.29045,0
2022,2022-06-23,Storm,0.1924,0,0.99085,1,1,0.03405,0,0.0016,0,0.00025,0,0,0,0.0894,0,0.19125,0,0.3038,1,0.1891,0,0.1077,0,0.05315,0,0.0224,0,0.0073,0,0.0769,0
2022,2022-06-23,Mercury,0.0221,0,0.4444,1,0,0,0,0.1816,0,0.13785,0,0.036,0,0.00025,0,0.00255,0,0.0124,0,0.03405,0,0.0721,0,0.13365,0,0.1894,1,0.20015,0,0.00675,0
2022,2022-06-23,Liberty,0.02085,0,0.3938,1,0,0,0,0.203,0,0.1779,0,0.02745,0,0.00035,0,0.00225,0,0.00925,0,0.0348,0,0.07055,0,0.1211,1,0.1555,0,0.19785,0,0.0065,0
2022,2022-06-23,Wings,0.0897,0,0.89265,1,0,0.00185,0,0.02985,0,0.0119,0,0.0013,0,0.0128,0,0.0504,0,0.1191,0,0.2002,0,0.22135,1,0.1719,0,0.11505,0,0.0643,0,0.0329,0
2022,2022-06-23,Fever,0.00045,0,0.0091,0,0,0,0,0.0614,0,0.19435,0,0.7165,1,0,0,0,0,0,0,0.00035,0,0.0006,0,0.00165,0,0.0065,0,0.01865,0,0,0
2022,2022-06-23,Lynx,0.01125,0,0.16295,0,0,0,0,0.2356,0,0.28115,0,0.17195,0,0,0,0.0004,0,0.0022,0,0.0064,0,0.01935,0,0.0467,0,0.0879,0,0.14835,1,0.00305,0
2022,2022-06-23,Aces,0.60245,1,0.99985,1,1,0.5906,1,0,0,0,0,0,0,0.25375,0,0.0975,0,0.03805,0,0.01415,0,0.00455,0,0.0008,0,0.00045,0,0.00015,0,0.34505,1
2022,2022-06-23,Dream,0.03985,0,0.73325,0,0,0.0005,0,0.08465,1,0.045,0,0.00545,0,0.00395,0,0.02065,0,0.0617,0,0.1093,0,0.16155,0,0.1967,0,0.1789,0,0.13165,0,0.01235,0
2022,2022-06-23,Sun,0.3824,1,0.99765,1,1,0.11175,0,0.0006,0,5.0e-05,0,0,0,0.23885,0,0.349,1,0.168,0,0.07655,0,0.0354,0,0.0134,0,0.0047,0,0.0017,0,0.1874,0
2022,2022-06-23,Sparks,0.02285,0,0.42105,0,0,0,0,0.1922,0,0.1494,1,0.0412,0,0.0005,0,0.005,0,0.01845,0,0.04275,0,0.07305,0,0.11805,0,0.16325,0,0.19615,0,0.00625,0
2022,2022-06-22,Mystics,0.118,0,0.95765,1,0,0.00865,0,0.00935,0,0.00185,0,0.00025,0,0.03475,0,0.1133,0,0.21475,0,0.2279,1,0.17825,0,0.11715,0,0.0629,0,0.0309,0,0.0441,0
2022,2022-06-22,Sky,0.467,0,0.99805,1,1,0.2007,0,0.00045,0,0.00015,0,0,0,0.36535,1,0.2229,0,0.11635,0,0.05195,0,0.0259,0,0.01105,0,0.00385,0,0.00135,0,0.2443,0
2022,2022-06-22,Storm,0.174,0,0.9746,1,1,0.02915,0,0.00555,0,0.0013,0,0.0001,0,0.0802,0,0.1622,0,0.2479,1,0.20105,0,0.1308,0,0.0809,0,0.0424,0,0.01845,0,0.0717,0
2022,2022-06-22,Mercury,0.03445,0,0.5214,1,0,0,0,0.1563,0,0.10315,0,0.02915,0,0.00085,0,0.0067,0,0.02375,0,0.0585,0,0.09935,0,0.14335,0,0.1889,1,0.19,0,0.0105,0
2022,2022-06-22,Liberty,0.0207,0,0.3689,1,0,5.0e-05,0,0.2424,0,0.16345,0,0.0309,0,0.00065,0,0.00255,0,0.01095,0,0.03235,0,0.0645,0,0.10875,1,0.1491,0,0.19435,0,0.00595,0
2022,2022-06-22,Wings,0.08395,0,0.8433,1,0,0.00175,0,0.0431,0,0.0187,0,0.00495,0,0.0157,0,0.0483,0,0.09775,0,0.16885,0,0.20225,1,0.17665,0,0.13205,0,0.08995,0,0.03095,0
2022,2022-06-22,Fever,0.0003,0,0.0127,0,0,0,0,0.0772,0,0.26045,0,0.62625,1,0,0,0,0,5.0e-05,0,0.00035,0,0.00105,0,0.00285,0,0.0084,0,0.0234,0,5.0e-05,0
2022,2022-06-22,Lynx,0.00945,0,0.11405,0,0,0,0,0.19925,0,0.3047,0,0.26965,0,5.0e-05,0,0.00035,0,0.0013,0,0.00425,0,0.01345,0,0.0302,0,0.06445,0,0.11235,1,0.00285,0
2022,2022-06-22,Aces,0.6104,1,0.99995,1,1,0.63155,1,0,0,0,0,0,0,0.22365,0,0.08945,0,0.03545,0,0.014,0,0.0043,0,0.00135,0,0.0002,0,5.0e-05,0,0.3605,1
2022,2022-06-22,Dream,0.0427,0,0.709,0,0,0.0013,0,0.09455,1,0.0438,0,0.00675,0,0.0051,0,0.02305,0,0.0585,0,0.1095,0,0.15335,0,0.1816,0,0.1766,0,0.1459,0,0.0131,0
2022,2022-06-22,Sun,0.4036,1,0.9968,1,1,0.12645,0,0.0007,0,0.0002,0,5.0e-05,0,0.2704,0,0.3176,1,0.1589,0,0.06965,0,0.0327,0,0.015,0,0.0061,0,0.00225,0,0.2054,0
2022,2022-06-22,Sparks,0.03545,0,0.5036,0,0,0.0004,0,0.17115,0,0.10225,1,0.03195,0,0.0033,0,0.0136,0,0.03435,0,0.06165,0,0.0941,0,0.13115,0,0.16505,0,0.19105,0,0.0106,0
2022,2022-06-21,Mystics,0.11235,0,0.96435,1,0,0.00595,0,0.00715,0,0.0017,0,0,0,0.027,0,0.09375,0,0.2298,0,0.2463,1,0.1843,0,0.11455,0,0.0627,0,0.0268,0,0.0414,0
2022,2022-06-21,Sky,0.4399,0,0.99825,1,1,0.18495,0,0.0002,0,0,0,0,0,0.30725,1,0.2768,0,0.134,0,0.05545,0,0.02575,0,0.00995,0,0.0041,0,0.00155,0,0.22865,0
2022,2022-06-21,Storm,0.1597,0,0.9759,1,1,0.02165,0,0.00445,0,0.0011,0,0.00015,0,0.06015,0,0.15215,0,0.2694,1,0.209,0,0.1351,0,0.0855,0,0.04295,0,0.0184,0,0.06405,0
2022,2022-06-21,Mercury,0.03175,0,0.5468,1,0,0,0,0.1359,0,0.08855,0,0.0261,0,0.00065,0,0.00555,0,0.02335,0,0.06045,0,0.10515,0,0.154,0,0.19765,1,0.20265,0,0.01005,0
2022,2022-06-21,Liberty,0.01195,0,0.24035,1,0,0,0,0.25975,0,0.24685,0,0.07615,0,0.0002,0,0.00075,0,0.00365,0,0.01445,0,0.03595,0,0.0705,1,0.11485,0,0.1769,0,0.0035,0
2022,2022-06-21,Wings,0.08185,0,0.862,1,0,0.001,0,0.03545,0,0.01395,0,0.00345,0,0.01,0,0.04105,0,0.101,0,0.18,0,0.21155,1,0.1814,0,0.136,0,0.08515,0,0.0281,0
2022,2022-06-21,Fever,0.0003,0,0.01495,0,0,0,0,0.09835,0,0.25675,0,0.60185,1,0,0,5.0e-05,0,5.0e-05,0,0.0003,0,0.0009,0,0.00375,0,0.0099,0,0.0281,0,0,0
2022,2022-06-21,Lynx,0.00895,0,0.12245,0,0,0,0,0.22865,0,0.26765,0,0.26115,0,5.0e-05,0,0.00035,0,0.0009,0,0.00455,0,0.01195,0,0.0342,0,0.07045,0,0.1201,1,0.0033,0
2022,2022-06-21,Aces,0.5956,1,0.99985,1,1,0.56935,1,5.0e-05,0,0,0,0,0,0.26065,0,0.1129,0,0.0391,0,0.0132,0,0.0036,0,0.00095,0,0.0001,0,0.0001,0,0.34255,1
2022,2022-06-21,Dream,0.0405,0,0.74355,0,0,0.0008,0,0.07965,1,0.03645,0,0.005,0,0.00435,0,0.01945,0,0.0583,0,0.1156,0,0.168,0,0.19445,0,0.1826,0,0.13535,0,0.012,0
2022,2022-06-21,Sun,0.485,1,0.99905,1,1,0.21615,0,0.0001,0,0,0,0,0,0.32755,0,0.28755,1,0.1068,0,0.0382,0,0.01495,0,0.0057,0,0.00215,0,0.00085,0,0.2558,0
2022,2022-06-21,Sparks,0.03215,0,0.5325,0,0,0.00015,0,0.1503,0,0.087,1,0.02615,0,0.00215,0,0.00965,0,0.03365,0,0.0625,0,0.1028,0,0.14505,0,0.17655,0,0.20405,0,0.0106,0
2022,2022-06-19,Mystics,0.12845,0,0.9746,1,0,0.0096,0,0.00405,0,0.00055,0,0,0,0.0488,0,0.13755,0,0.23155,0,0.22265,1,0.168,0,0.10285,0,0.0536,0,0.0208,0,0.0472,0
2022,2022-06-19,Sky,0.34955,0,0.9956,1,1,0.07185,0,0.00095,0,0.00015,0,0,0,0.2512,1,0.2916,0,0.1743,0,0.10135,0,0.0614,0,0.0304,0,0.0135,0,0.0033,0,0.16075,0
2022,2022-06-19,Storm,0.15355,0,0.9764,1,1,0.0151,0,0.0033,0,0.00085,0,0.0001,0,0.06115,0,0.1687,0,0.22385,1,0.2097,0,0.15405,0,0.09665,0,0.0472,0,0.01935,0,0.05995,0
